net-name	net-id	site-name	site-id	pi	one-clicks	uc	qc
glammedia	235681100	gutekueche-blog.de	82267545	72	36	45	17
Goldbach Audience	2137767787	telefonbuecher.ch	117704600	980	303	514	176
beead	104260390	fond-ecran	210267187	56205	20760	29277	10531
OMS mobile	2119689184	shz.de	216333261	927786	145246	250503	121439
TripleDoubleU	1704466471	europaexperte.de	226622036	254	123	148	62
OMS	1615459509	rheinzeitung.de	235471426	19	19	19	0
glammedia	235681100	auto-magazin.com	250146233	46432	24413	30191	16042
LPM_LaProvence	1579570310	LPM_LaProvence_laprovenceautomoto	251835987	7376	1391	2067	693
glammedia	235681100	mitstil.com	259831577	685	385	437	155
LPM_TF1	731239640	LPM_TF1_lci	287833541	6743792	1698238	2336227	746919
Clipkit	1934213317	sportnews247.de/clipkit	288177522	751012	222351	319929	157847
glammedia	235681100	fashion2u.de	295942649	24	10	15	12
RMSI	498868272	top10berlin.de	306857853	330238	106974	140307	38835
OMS	1615459509	ruhrnachrichten.de	310295106	930644	235674	337787	103201
webads.it	1609693476	crescebene.com	356390385	1552	602	866	324
ARBOmedia_PL	651342010	SportoweFakty.pl	398806055	5227009	266146	504909	210373
OMS	1615459509	nordbayerischer-kurier.de	432369474	308698	80519	102544	22357
SevenOne Media MAGIC (3rd party Video)	842055044	entertainment-videovalis.tv	444747697	1577561	335349	559427	345782
ENED_24Media_mobile	659279516	sport24.gr/ENED	446357225	691779	27429	74239	52961
webads.it	1609693476	automobilismo.it	447055889	118253	45851	59970	19978
HTTPool_BA	1063940109	haber.ba	520283130	1048254	234395	340695	131347
glammedia	235681100	beautyjunkies.de	562183321	351779	115286	132034	39748
OMS	1615459509	regiosportal.de	585975810	838	108	240	103
ARBOmedia_PL	651342010	5fantastic.pl	638770695	291129	32686	65743	39687
Smartclip	35854137	androidnext/smartclip	647993254	114	54	79	51
OMS	1615459509	sol.de	653366850	160701	34778	49890	18812
freeXmedia	1516487384	gamezone.de	653911557	398508	82397	143022	42994
ARBOmedia_PL	651342010	Chamsko.pl	678906599	2276736	155280	339175	182949
freeXmedia	1516487384	freenet.de/finanzen	686472869	176934	28610	43535	18548
OMS	1615459509	haz.de	727076546	848551	252722	336166	103662
ARBOmedia_PL	651342010	kolorowaneczki.pl	793496903	24985	3860	7262	5167
Goldbach Audience	2137767787	zahnfit.ch	803547352	1292	513	684	360
glammedia	235681100	tumblr.com	825130329	1606	758	816	85
IP-Deutschland	2059506885	sport.de	884826834	2039090	376768	546211	137266
Krone.at	1129772991	sendung/fussball	888937228	77996	15423	28210	17044
HTTPool_BA	1063940109	poskok.info	921366298	398866	45571	74785	24366
OMS	1615459509	news.de	970267362	487014	219610	284001	123826
freeXmedia	1516487384	auto-motor-und-sport.de	1009032709	4293793	997135	1268241	253371
glammedia	235681100	mybestbrands.de	1036710233	1650388	576769	694021	124726
AbcStartsiden_NO	1974373083	abcsok.no	1077209064	5395683	777939	1135070	267694
RMSI	498868272	sunshine-live.de	1087488349	82704	18739	34166	14821
ENED_24Media_mobile	659279516	techgear.gr/ENED	1102479049	9613	1704	3298	1796
glammedia	235681100	app-cheats.de	1128620889	5808	4059	4698	2461
mobile.de	2110230832	mobile.de	1133547101	207689747	20502975	25147439	2986149
Goldbach Audience	2137767787	hotels-and-more.ch/de	1137770808	503	407	429	51
ARBOmedia_PL	651342010	magazynpilkarski.pl	1148738951	1885	365	786	182
OMS	1615459509	nrw.stellenanzeigen.de	1150260834	20516	2971	5261	1571
BEI_container_Post	1253937408	dhl-logistics.com	1186001517	15257	6772	9747	1797
ENED_24Media_mobile	659279516	livescores.gr/ENED	1191937513	1418	168	329	194
ARBOmedia_PL	651342010	futbol.net.pl	1216785415	4507	2710	3475	1703
OMS	1615459509	neuepresse.de	1227903906	230097	71083	97236	35604
Berlingske.dk	706025601	amtsavisen.dk	1277867534	53010	19912	24772	7198
Styria	1995838100	ichkoche.at	1282794305	601350	120153	166135	55752
RMSI	498868272	techno4ever.fm	1303584861	35845	3470	6992	2573
Smartclip	35854137	givemesport.com	1312946150	7254	873	1616	885
glammedia	235681100	guild-wars-2.net	1322642745	16099	4974	7493	4037
OMS	1615459509	wz-online.de	1395703362	2	2	2	0
smartclip_italy	1471916694	justin.it	1464603331	70495	6660	12728	5767
Hi-Media	2000907398	bloggorilla.de	1563261683	20855	10049	12914	4734
DK-BEI_CONTAINER	896712678	BEI-centerforledelse.dk	1587719251	22451	18969	19760	1036
glammedia	235681100	patches-online.de	1602158745	1249	864	1013	599
OMS	1615459509	ostsee-zeitung.de	1608749026	345637	76590	110498	37443
webads.it	1609693476	runnersworld.it	1614101361	64901	21844	28173	6660
OMS	1615459509	kn-online.de	1620929858	555760	143379	197490	57021
webads.it	1609693476	stardoll	1631718417	2573264	108661	151929	26041
Goldbach Audience	2137767787	comedycentral.de-ch	1631829208	1626	621	891	248
OMS	1615459509	aichacher-zeitung.de	1635071106	28014	6869	9990	2820
24media	832047503	prasinanea.gr	1652453276	1060548	107857	172709	64615
beead	104260390	telecharger	1667697619	217366	196910	204431	79328
stroeer_digital_media	571289945	winphonetalk.de	1693059238	15223	9821	11420	3863
Krone.at	1129772991	sendung/stars	1743665388	743237	115424	213677	101376
ARBOmedia_PL	651342010	kiermana.pl	1749336839	549	100	258	31
glammedia	235681100	mynintendo.de	1752526649	4472	2919	3390	1873
SevenOne Media	1272195681	sixx.de	1839301710	1365071	158696	305509	128814
TripleDoubleU	1704466471	vermarkter.de	1841819156	837	214	283	48
ENED_Star_mobile	115073774	star.gr	1878421531	218898	39532	61130	38044
Hi-Media	2000907398	musicone.de	1885046163	2516	407	546	205
glammedia	235681100	paulsmama.de	1885507289	36177	11875	16536	9481
OMS mobile	2119689184	giessener-anzeiger.de	1891402509	17778	5240	7837	4876
OMS mobile	2119689184	berlin.de	1898291981	443114	78264	139688	85491
LPM_Lagardere	2039924353	LPM_Lagardere_ados	1918763342	1517889	752655	899708	350616
Styria	1995838100	wirtschaftsblatt.at	1956129313	7	7	7	0
IP-Deutschland	2059506885	gzsz.rtl.de	1965592434	220	220	220	0
Smartclip	35854137	podcast/smartclip	1985235750	32348	13264	17043	7425
HTTPool_RO	651835008	amelie.ro	2018922381	17373	5458	7907	3329
ENED_Capital_mobile	366264316	capital.gr	2072504969	347291	20297	41861	28274
smartclip_italy	1471916694	pianetamamma.pf.it	2138199427	1981	1941	1960	802
iqdigital	223088769	zeit.de	4168690	12656188	3859859	4917542	1220299
medienhaus.com	435938190	bregenz.com	8168575	20929	7946	11376	4929
beead	104260390	excel-downloads	9991479	33835	3999	9019	3890
HTTPool_UA	1388958105	newcars.ua	42618858	71332	12487	20245	6370
RMSI	498868272	landeswelle.de	45032993	34802	5338	10341	4295
glammedia	235681100	iphone-magazine.de	107085085	8905	6188	6838	1570
Smartclip	35854137	DE_majorleaguegaming.com/smartclip	117676106	65297	6631	10316	3002
StickyAds	1516979432	Stickyads_measurement	157720409	16207976	4111605	6394075	2835621
ai_yello strom	238549060	yellostrom.de-ai	188554869	184441	68299	107548	41177
smartclip_italy	1471916694	deabyday.it	191344423	32798	22317	26002	17512
BauerMediaKG	626259911	bravosport.de	212952664	35173	12421	14986	4527
N24.se	1403231093	dayviews.com	232414022	1022722	247713	277909	26766
stroeer_digital_media	571289945	reise.de	257982346	115525	17330	25937	8181
ARBOmedia_RO	940807539	turatii.ro	277955268	1741	922	1192	836
webads.it	1609693476	pikengo.it	286755157	186955	29661	58361	18640
webads.it	1609693476	lagravidanza.net	288202133	206611	67813	93414	28137
Berlingske.dk	706025601	stiften.dk	309065522	94643	42117	51534	15196
OMS	1615459509	come-on.de	380937638	127052	21229	35772	9306
freeXmedia	1516487384	smartphone-daily.de	384901033	5811	1808	2635	836
OMS	1615459509	altmark-zeitung.de	417736422	21	21	21	0
OMS	1615459509	konzertkasse.de	451871558	21522	8082	11309	5936
RMSI	498868272	radiotop40.de	464339713	58463	7275	13956	5155
NO-BEI_CONTAINER	341185526	BEI-Tjenestetorget.no	482057351	1490	1366	1422	540
OMS	1615459509	antenne.de	495686918	1785129	326893	501487	164295
glammedia	235681100	cosmoty.de	531922525	269646	65235	82334	24100
beead	104260390	le10sport	544600279	840917	231757	338611	126887
Lokalavisen.dk	1317616800	lokalavisen.dk	564587889	743050	259233	342328	114062
ARBOmedia_PL	651342010	taktanio.pl	599148843	61942	12211	19477	11974
ENED_Autotriti_mobile	278453283	mototriti.gr	606041780	19775	2208	4488	2647
beead	104260390	horticulteurs	625636471	14151	8111	10107	5472
ARBOmedia_PL	651342010	Wlochy.edu.pl	635122283	36490	1300	2800	1657
medienhaus.com	435938190	wohintipp.at	662292127	29666	9657	12410	4858
OMS	1615459509	buerstaedter-zeitung.de	749066310	14854	5549	6916	1785
beead	104260390	radioneo	806222455	12982	4221	5710	2056
Omnimedia	1629972935	anibis.ch/it	811876024	92754	20581	23959	3059
Adverline	1427996861	Adverline-network	846370158	9844526	2320507	3023260	857617
freeXmedia	1516487384	caravaning.de	847849417	49542	13016	16749	4510
ARBOmedia_PL	651342010	JeJa.pl	864184331	6405283	361134	776443	476031
ENED_Desmi_mobile	1768906562	athinorama.gr	873290323	319654	31737	68260	42199
HTTPool_SR	974965399	svezakucu.rs	874013960	940	599	724	395
Smartclip	35854137	oberprima.com/smartclip	902114922	16988	2543	4391	1696
medienhaus.com	435938190	tips.at	949074975	116175	24037	35522	14285
OMS	1615459509	wunschradio.de	975497094	12284	1044	1426	276
ARBOmedia_PL	651342010	lawka.pl	982300363	2548	923	1465	382
SevenOne Media MAGIC (3rd party Video)	842055044	freshmilk.tv	999146965	78708	23278	36476	28316
Informedia_Hu	2088469162	hajdujobs.hu	1000052827	24940	2614	5046	2235
o2.pl	867775535	sportfan.pl	1043911744	77	0	8	8
MSN	2072193066	unterhaltung.de.msn.com	1044996379	15137064	771895	1234285	391053
Goldbach Audience	2137767787	teletext.ch/it	1046608284	282562	74388	82318	4055
freeXmedia	1516487384	single.de	1097874057	2085578	171337	225527	31168
OMS	1615459509	onlyparty.de	1151277702	4576	878	1547	553
HTTPool_BG	1782510139	lex.bg	1167517068	387263	69340	121845	79361
DK-BEI_CONTAINER	896712678	BEI-businessinstitute.dk	1199826711	1282	370	499	208
ARBOmedia_PL	651342010	stacjebenzynowe.pl	1227034155	34990	3295	7224	3693
Krone.at	1129772991	sendung/wirtschaft	1242259120	29765	6362	11458	6280
ARBOmedia_PL	651342010	zegarek.pl	1281268715	9626	2072	3083	1314
TripleDoubleU	1704466471	nachtagenten.de	1290280280	193444	58909	66909	12459
glammedia	235681100	modeopfer110.de	1301530557	39950	15239	19057	7106
HTTPool_RO	651835008	zilesinopti.ro	1328103153	19467	7033	9547	3883
glammedia	235681100	massive-rides.de	1338773565	413	318	354	128
glammedia	235681100	beautynails-forum.de	1360384125	297552	60357	82668	17802
ARBOmedia_PL	651342010	udanysylwester.pl	1371084203	758	518	575	168
HTTPool_CR	70372471	vitamini.hr	1401246568	17814	9873	11941	4589
SevenOne Media MAGIC (3rd party Video)	842055044	welt.de_SevenoneVIDEO	1407051829	79665	40543	52524	20005
RMSI	498868272	radiodresden.de	1424583233	41187	13726	19445	9993
ASMI	1569905102	meinestadt.de	1438184575	24442525	3207775	4687911	1594928
SevenOne Media MAGIC (3rd party Video)	842055044	cartoons-videovalis.tv	1507317173	4	2	3	1
BEI_container_Post	1253937408	psd-hannover.de	1515132401	6705	1960	3124	1279
glammedia	235681100	hochzeit-verzeichnis.de	1539317501	1097	390	541	272
HTTPool_CR	70372471	divx-titlovi.com	1572155496	72322	15426	21409	8061
OMS	1615459509	ov-online.de	1575815270	75338	14904	21491	5574
webads.it	1609693476	armietiro.it	1586245429	70698	15309	23096	6884
beead	104260390	fgpeople	1592382743	2520	1075	1503	647
beead	104260390	jedessine	1628792407	1002927	127835	217004	91239
glammedia	235681100	beautytesterin.de	1701674077	18257	2574	4734	2821
ARBOmedia_RO	940807539	presaonline.com	1771715268	107617	34246	47212	19523
glammedia	235681100	reiterpost.de	1792399069	474	36	85	27
OMS	1615459509	kreiszeitung.de	1816070214	242604	46151	75328	21767
freeXmedia	1516487384	flugrevue.de	1817216777	1207	342	472	188
SevenOne Media MAGIC (3rd party Video)	842055044	finanzen-videovalis.tv	1850911925	82444	44021	54097	36834
Smartclip	35854137	muzu.tv/smartclip	1863479946	124032	42649	51444	14402
ENED_Star	1167367050	star.gr	1878421531	1539431	161270	261579	153621
SevenOne Media	1272195681	gamepro.de	1890797714	444884	69525	114666	44064
ARBOmedia_RO	940807539	vremea.meteoromania.ro	1938850564	18515	3708	7359	4766
LPM_Lagardere	2039924353	LPM_Lagardere_infobebes	1957423762	1443906	611762	778009	290322
RMSI	498868272	adriajournal.com/oms	1964192097	124112	17283	26708	1083
glammedia	235681100	meine-vitalitaet.de	1991151421	4890	2271	2768	1346
OMS	1615459509	berlinonline.de	1997860838	99328	38515	48863	21975
RMSI	498868272	salue.de	2005151969	352693	27913	49207	13911
ARBOmedia_PL	651342010	e-zyczenia.com	2036558571	1321	274	716	84
HTTPool_SR	974965399	blic.rs	2058812296	45	5	11	8
ARBOmedia_PL	651342010	szkolenia.com	2076913323	9358	1513	2529	1687
ARBOmedia_PL	651342010	dojarka.pl	2100195147	4767	1789	2452	1544
OMS	1615459509	borkenerzeitung.de	2104150054	75017	17203	25199	7159
stroeer_digital_media	571289945	fly.de	2113841482	377	238	292	158
ARBOmedia_PL	651342010	elekarze.com	2117029259	88	70	78	59
LPM_Lagardere	2039924353	LPM_Lagardere_boursier	2139105394	3773571	462496	588402	130920
beead	104260390	nicebb	2141702807	50	37	39	19
BEI_LPM	852347942	GroupM-Danone-joueur	2145109591	6823	2555	3727	2231
HTTPool_SI	1826838282	govori.se	7929935	21671	1	4343	0
glammedia	235681100	millemusings.de	12184849	2	0	1	1
Lokalavisen.dk	1317616800	hsfo.dk	36685477	8	2	3	3
ARBOmedia_PL	651342010	Mycv.pl	54290079	68588	12227	21118	16788
OMS	1615459509	peiner-nachrichten.de	57829626	25664	9108	12137	4335
Hi-Media	2000907398	yosch.net	78487595	138890	44	277	5
beead	104260390	basketusa.com	128096011	1863212	530563	601495	60463
HTTPool_RO	651835008	onlinestudent.ro	145032069	11519	3519	5462	2515
freeXmedia	1516487384	cavallo.de	159299933	119245	35968	49902	19272
Hi-Media	2000907398	finya.de	191387723	5328701	1015807	1267037	107379
glammedia	235681100	winboard.org	221128305	159161	90476	113538	53114
OMS	1615459509	hardbase.fm	234128922	38928	4033	9098	4377
beead	104260390	paroles2chansons	239546219	4	4	4	0
glammedia	235681100	hobbyschneiderin.net	251677553	122047	33211	38843	9505
iq_digital_mobile	480104072	m.ariva.de	252730029	276835	11005	15844	4272
ARBOmedia_PL	651342010	GeGe.pl	300108031	1894	494	1021	332
glammedia	235681100	superior-mag.com	323397137	3372	2096	2326	607
LPM_LeFigaro	627225677	LPM_LeFigaro_encheres	328326066	22937	7105	8709	2785
OMS	1615459509	ovz-online.de	433379194	22384	8174	11426	4633
webads.it	1609693476	ibtimes	469363913	17107	10238	11928	4528
stroeer_digital_media	571289945	torfabrik.de	470679646	339328	101595	128618	21081
sporten_bt.dk	2137767786	sporten_PBT.dk	470760399	530	305	365	62
Smartclip	35854137	DE_Kino_tv/smartclip	481704478	4841	949	2266	1033
Smartclip	35854137	castaclip.de/smartclip	544394334	3807474	500121	943365	507411
Leserservice	2005876732	leserservice.de	585108129	139954	25096	39839	10382
ARBOmedia_PL	651342010	penera.pl	609691423	43	35	36	24
ENED_Capital_mobile	366264316	capitalblogs.gr	615718785	543	78	136	100
SevenOne Media	1272195681	browsergames.de	646462534	566650	113908	178915	89583
glammedia	235681100	lipglossladys.com	694033617	5261	2881	3523	1447
OMS	1615459509	die-glocke.de	789994138	601564	90644	124404	24223
Hi-Media	2000907398	digitalfernsehen.de	790557323	1253333	406569	512072	175418
ARBOmedia_PL	651342010	4x4.pl	807010111	1	1	1	1
glammedia	235681100	pc-special.net	808411985	8683	6306	7095	3501
BauerMediaKG	626259911	100gewinne.de	830679500	41298	3818	6841	2688
glammedia	235681100	monkeydesk.at	833749041	27782	6983	10106	4683
Goldbach Audience	2137767787	faz.net/gb	836088560	264403	44443	69552	17381
ARBOmedia_RO	940807539	autovit.ro	849683800	16166860	792354	1256367	312158
OMS mobile	2119689184	verlagshaus-jaumann.de	912271557	8923	1613	2618	1468
RMSI	498868272	radiohamburg.de	949610197	415639	97389	135996	44059
OMS	1615459509	ka-news.de	950734074	521758	103697	153869	40964
Omnimedia	1629972935	anibis.ch/de	972078988	2242462	399252	485976	63069
Informedia_Hu	2088469162	alompar.hu	1006680847	62319	10819	15496	4060
ARBOmedia_PL	651342010	e-Podatnik.pl	1011108831	62852	29693	41059	30171
BauerMediaKG	626259911	fashn.de	1019004428	10210	2128	2518	768
glammedia	235681100	calendrier-lunaire-online.net	1059641201	943	555	627	92
Hi-Media	2000907398	hamburg.de	1078550347	56	17	23	15
OMS	1615459509	nq-online.de	1087511674	99264	10331	15011	2998
OMS	1615459509	moneyspecial.de	1087841338	1753	561	769	227
glammedia	235681100	cyberport.de	1115221041	13	4	5	1
ENED_Capital	2008089533	m.capital.gr	1158766626	1	1	1	1
SevenOne Media MAGIC (3rd party Video)	842055044	motorvision.deSevenOne	1176059177	122077	96651	106259	42229
Goldbach Media	177654511	gameone.de-ch	1222289108	49121	21176	27158	9450
RMSI	498868272	antenneniederrhein.de	1242329333	16518	1538	3792	1345
ekstrabladet-Tablets-dk	752100912	ekstrabladet.dk	1243584981	9	9	9	2
beead	104260390	greatsong	1252773995	715	227	368	229
stroeer_digital_media	571289945	perspektive-mittelstand.de	1253075262	23973	14499	16737	5850
stroeer_digital_media	571289945	fotocommunity.de	1291518526	5627119	1043683	1214914	173168
medienhaus.com	435938190	wienerzeitung.at	1322754867	601953	68800	149084	50606
SevenOne Media MAGIC (3rd party Video)	842055044	spielfilme-videovalis.tv	1346736329	227	43	99	49
beead	104260390	tv-replay	1373842091	112	76	82	12
stroeer_digital_media	571289945	dwdl.de	1375135454	356130	89533	126330	38556
ENED_PrimeMedia	1540551690	sidagi.gr	1375627503	111845	31476	42824	24386
LPM_GMC	1997387604	LPM_GMC_magicmaman	1396913049	2770441	708757	1151492	458192
beead	104260390	maxi-mag	1494106731	94657	24197	32804	14333
ARBOmedia_PL	651342010	Wgrane.pl	1521948671	100973	19592	31206	20346
glammedia	235681100	beleept.de	1568942353	2953	2088	2418	1267
ENED_24Media_mobile	659279516	news247.gr/ENED	1581837441	229395	11229	30203	19891
SevenOne Media	1272195681	fem.com	1598877510	155023	45653	66588	32997
Smartclip	35854137	DE_MyGames4Girls/smartclip	1624685694	6329	814	1904	1084
Hi-Media	2000907398	tr.transfermarkt.com	1640061643	6	2	3	1
BEI_container_fr	671344375	LPM-Bwin	1668517372	1092994	93069	131706	24324
Informedia_Hu	2088469162	mon.hu	1685097615	4563	1485	2182	678
ENED_Pegasus Interactive	2041758561	womenonly.gr	1738959942	892158	166066	244501	124811
glammedia	235681100	promi7.de	1784861329	6516	267	778	453
glammedia	235681100	unlike-girl.com	1807333457	1085	522	617	266
SevenOne Media mobile	126188777	sixx.de	1839301710	467736	51028	120864	74109
ENED_Pegasus Interactive	2041758561	ethnos.gr	1849053222	2572250	380802	568865	259503
OMS	1615459509	brv-zeitung.de	1864767610	295	194	229	105
freeXmedia	1516487384	nordsurf-syndikat.de	1924461309	7461	2605	3102	505
OMS	1615459509	die-mark-online.de	1928132986	3	1	2	2
SevenOne Media	1272195681	doodle.com	1960396742	17	2	5	1
ARBOmedia_PL	651342010	dziecko.pl	1968893791	42401	9372	15012	11282
Nettavisen_NO	1119348670	side3.no	1973707971	1041075	405078	543561	187489
