net-name	net-id	site-name	site-id	pi	one-clicks	uc	qc
MSN	2072193066	weltderwunder.de.msn.com	435970422	1064218	71426	120639	48330
ENED_24Media	752387581	sport24.gr/ENED	446357225	9819397	395436	837420	381226
N24.se	1403231093	basketsverige.se	457894369	30388	11769	14258	2045
ARBOmedia_CZ	1534363118	zing.cz	485398714	268582	21786	40365	16222
Goldbach Audience	2137767787	music.ch	491235351	46109	10723	12965	1445
beead	104260390	laventerapide	513340914	4816	1195	2015	830
Hi-Media	2000907398	frankfurt-airport.com	526275442	156248	43326	62654	10976
OMS mobile	2119689184	kreis-anzeiger.de	552936684	5918	1754	2479	1183
LPM_Mondadori	1043954762	LPM_Mondadori_Topsante	566055862	970027	515293	639156	291268
OMS mobile	2119689184	stuttgarter-zeitung.de	573306092	586502	73757	126888	81997
ENED_Attica	398373777	madamefigaro.gr	655156125	97953	9059	16112	8732
ARBOmedia_CZ	1534363118	avizo.cz	695519834	21574	1	4348	0
ARBOmedia_PL	651342010	admeta_container	706616326	41	3	13	11
glammedia	235681100	mondkalender-online.de	731615896	169020	47656	67272	21950
OMS	1615459509	hamburger-wochenblatt.de	776055937	31457	13408	17076	6547
glammedia	235681100	liebesbotschaft.blogspot.com	810102520	43	20	27	12
freeXmedia	1516487384	winfuture.de	810971588	929941	209669	304535	82004
glammedia	235681100	freegames24.de	828238488	70	26	33	12
Berlingske.dk	706025601	folkebladetlemvig.dk.Berlingske	856911757	16062	7107	8298	2002
ENED_Phaistos Networks_mobile	1920031208	bestprice.gr	860992692	181518	15373	35257	20763
HTTPool_BA	1063940109	jabuka.tv	864511449	125695	15582	26851	10948
OMS	1615459509	rhein-zeitung.de	864977569	848887	202203	289312	93971
Goldbach Audience	2137767787	mtv.ch/de	881895063	56582	12798	16942	3317
SevenOne Media MAGIC (3rd party Video)	842055044	de.wikia.com	906739120	5704	1565	1986	1034
LPM_GMC	1997387604	LPM_GMC_eureka	926574336	741667	274562	363562	163780
stroeer_digital_media	571289945	ferien.de	957440549	87660	17191	23732	5832
glammedia	235681100	backenmachtgluecklich.de	965850904	2989	1739	2163	1087
freeXmedia	1516487384	motor-klassik.de	971818372	296968	80840	101627	24095
OMS	1615459509	dattelner-morgenpost.de	994325057	45169	7927	11098	2117
ARBOmedia_PL	651342010	patrz.pl	1067886598	222982	47816	86410	40777
ARBOmedia_RO	940807539	realitateabihoreana.ro	1097514975	403	173	242	132
ENED_24Media	752387581	techgear.gr/ENED	1102479049	134770	39275	59009	35657
Smartclip	35854137	metatube/smartclip	1123899013	8452	3329	4483	2315
medienhaus.com	435938190	laendleauto.at	1136802298	145474	19041	23841	3717
ENED_24Media	752387581	livescores.gr/ENED	1191937513	2986	595	889	514
ENED_Attica_mobile	2111071951	playboy.gr	1210174971	3090	252	712	268
ARBOmedia_CZ	1534363118	estav.cz	1220147674	37702	12194	17800	7454
beead	104260390	ibuzzyou	1242699026	38116	14141	19788	3228
ARBOmedia_RO	940807539	price.ro	1252380511	1314195	93828	234962	98615
Krone.at	1129772991	sendung/kino	1258161483	20233	6399	10109	6209
OMS mobile	2119689184	stuttgarter-nachrichten.de	1341137292	404463	59655	98420	59738
ENED_24Media_mobile	659279516	dailymotion.com/gr/ENED	1353828616	73923	11701	21375	12214
ARBOmedia_PL	651342010	panoramaleszczynska.pl	1372906246	11268	2816	4715	2612
RMSI	498868272	radiosauerland.de	1385106300	17143	3800	5807	1970
ARBOmedia_RO	940807539	25h.ro	1386797439	14041	1503	2354	778
Smartclip	35854137	IM_sport	1405922949	4376932	396224	580383	150316
N24.se	1403231093	blogg.se	1457926401	2567339	1427403	1610668	221557
TripleDoubleU	1704466471	autoaid.de	1460081619	36293	14572	18750	7467
DK-BEI_CONTAINER	896712678	BEI-hi3g.dk	1481260434	63629	21158	29950	10043
OMS	1615459509	dorstenerzeitung.de	1543945633	112743	26665	36864	10562
LPM_Mondadori	1043954762	LPM_Mondadori_Sciencesetvie	1573669270	29849	9111	13318	4660
ARBOmedia_PL	651342010	gieldowe.pl	1579442726	1179	430	614	144
SevenOne Media MAGIC (3rd party Video)	842055044	finanzfernsehen.de	1594422128	264262	51486	87434	63118
BEI_container_Post	1253937408	maingau-energie.de	1624843948	22525	2835	5384	1865
yahoo	796370964	aol.de	1718225088	8433860	1079923	2070994	631534
ARBOmedia_PL	651342010	maxmix.pl	1727613542	23973	2613	6080	2148
freeXmedia	1516487384	autoextrem.de	1736376868	91823	46520	60204	30490
stroeer_digital_media	571289945	winterreisen.de	1795861189	8482	3262	4518	1614
Hi-Media	2000907398	jazzthing.de	1803988690	5975	2250	2868	703
stroeer_digital_media	571289945	rtv.de.sdm	1829951973	12	12	12	4
LPM_CentreFrance	1468130688	LPM_CentreFrance_lepopulaire	1880010348	469125	96987	130724	40882
Smartclip	35854137	supersonicads/smartclip	1882909893	1722184	708556	945210	437503
glammedia	235681100	stylinrooms.de	1910706712	71438	25909	30249	4870
OMS	1615459509	halternerzeitung.de	1915188321	44098	11711	16393	4666
glammedia	235681100	wir-lieben-pferde.de	1960986488	7262	3473	4090	2139
ARBOmedia_PL	651342010	Queer.pl	2016918982	1451221	85382	115909	41203
24media	832047503	livescores.gr	2024299931	4619	1299	1714	702
ARBOmedia_PL	651342010	filmoholicy.pl	2039764102	13609	4409	6210	3867
ENED_Capital	2008089533	capital.gr	2072504969	5907198	243085	395142	143162
freeXmedia	1516487384	soccerdonna.de	2086690340	28188	5004	6562	1881
de.yahoo.com	1154829101	de.yahoo.com	2133766681	14699038	3754029	5116246	1714510
adselect	567149294	zeitjung.de	28398827	125564	60932	76516	44581
ENED_Capital_mobile	366264316	english.capital.gr	38121433	738	263	349	98
beead	104260390	dromadaire	39978051	1028740	198569	343971	146245
freeXmedia	1516487384	gamesaktuell.de	62268021	284316	64438	96622	23124
RMSI	498868272	radioherford.de	88740877	14255	3788	5507	1699
RMSI	498868272	radiobielefeld.de	98765293	45838	10122	15958	5938
Purpur Media Adition	497594209	immobilien.net/test	99509118	365312	49288	66522	15449
AA_CT_Coke_mobile	1505609241	coke.de	126297558	51847	22845	33170	20549
stroeer_digital_media	571289945	yatego.com	179860694	1193395	460417	619820	232498
Smartclip	35854137	DE_irokotv/smartclip	211160054	44031	1398	3570	1820
Unister	2020431744	geld.de	334022269	198682	56526	90095	43149
Hi-Media	2000907398	viamichelin.de	374968355	4576523	296792	635288	249554
stroeer_digital_media	571289945	womenweb.de/si	379576310	563090	70353	117784	60039
BEI_container_Post	1253937408	maingau-energie-conversion.de	394953885	253	194	215	134
ARBOmedia_RO	940807539	curierulnational.ro	427545904	53109	19823	27171	14260
HTTPool_BG	1782510139	bliasak.bg	438940728	301920	33737	55994	26621
Krone.at	1129772991	sendung/sport	456570300	335468	70448	121240	65519
RMSI	498868272	radio901.de	458613677	14855	2088	4112	1392
OMS mobile	2119689184	schwarzwaelder-bote.de	469600541	248377	37150	58731	36592
SevenOne Media	1272195681	321kochen.tv_SevenoneVIDEO	472772670	84	0	6	5
glammedia	235681100	friseur.com	489628681	526379	129092	151824	26058
RMSI	498868272	radiozwickau.de	492133069	25731	3842	6400	2008
glammedia	235681100	gamingtown.de	577160233	107	72	85	43
SevenOne Media mobile	126188777	browsergames.de	646462534	27720	9341	13604	6924
OMS	1615459509	rhein-main-wiki.de	711995762	3262	1544	1979	888
Goldbach Audience	2137767787	meteotest.ch/de	737560808	16247	5527	7876	2703
ARBOmedia_PL	651342010	oferty.net	756570999	343555	37895	67116	37077
ARBOmedia_PL	651342010	Wcipy.pl	786996471	39555	11677	18566	12443
LPM_Mondadori	1043954762	LPM_Mondadori_Telestar	792744359	162784	81023	102346	51821
glammedia	235681100	flashgames.info	795492809	7986	366	635	245
beead	104260390	fille-jeux	829568899	15365	2691	4140	1400
ARBOmedia_RO	940807539	eafacere.ro	843278352	8228	1382	1945	1000
N24.se	1403231093	entreprenor24.se	873131858	7035	4496	5152	1196
glammedia	235681100	stufffeed.de	876516521	1273	418	504	212
freeXmedia	1516487384	readmore.de	906478581	384171	77504	97155	24137
LPM_LeFigaro	627225677	LPM_LeFigaro_avisvin	911191242	204113	85421	110017	38549
ARBOmedia_PL	651342010	softwarepatch.pl	948691319	12788	2593	5650	2644
RMSI	498868272	rpr1.de	962319373	218078	40747	63130	20301
ARBOmedia_RO	940807539	ghidafaceri.ro	964543088	63524	13254	22953	12462
Omnimedia	1629972935	autoscout24.ch/fr	990738980	4214127	931981	1000384	46551
IP-Deutschland	2059506885	rtl.de	990808738	10686845	2907548	4018736	1357632
beead	104260390	mediadico	991020803	559	392	460	152
ARBOmedia_PL	651342010	Kanonierzy.com	1032625751	538881	32340	61100	24397
glammedia	235681100	iamarockstarkid.com	1053147657	9	0	2	2
Goldbach Media	177654511	moneyhouse.ch/fr	1058173196	152951	70209	90964	35856
ARBOmedia_RO	940807539	ziaruldeiasi.ro	1068029456	582251	109057	158605	71137
OMS	1615459509	da-imnetz.de	1084534034	6480	1269	2256	685
freeXmedia	1516487384	buffed.de	1095644405	1468911	178371	326358	119576
Goldbach Audience	2137767787	hotels-and-more.ch/fr	1110661832	153	120	129	17
mediasports	963038854	goal.com	1116805091	367110	117729	156942	53948
Hi-Media	2000907398	tvinfo.de	1118937123	1744382	460628	648959	182767
HTTPool_BG	1782510139	cosmopolitan.bg	1119384888	469757	44446	83021	46219
ARBOmedia_PL	651342010	tvfilmy.pl	1143208279	141583	10831	23916	12554
glammedia	235681100	unnuetzes.com	1183773545	159168	51625	65159	26567
Hi-Media	2000907398	airport-bremen.de	1187103715	2	2	2	1
ENED_Newsphone_mobile	566680389	vrisko.gr	1188683426	389477	42731	91515	54088
OMS mobile	2119689184	lkz.de	1189682269	6852	733	1851	1219
Russmedia	277779445	austria.com/Russmedia	1194766290	9749	4533	5608	1952
ARBOmedia_PL	651342010	forumsoft4u.org	1217967095	13068	1674	3003	1349
OMS	1615459509	main-ding.de	1247496114	97405	17005	22701	4913
glammedia	235681100	weihnachten-forum.de	1318022313	405	92	149	66
freeXmedia	1516487384	freenet.de/nachrichten	1356022997	193126	47206	73881	35707
Hi-Media	2000907398	snapscouts.de	1356994403	216670	3505	4246	410
IP-Deutschland	2059506885	rtlnitronow.de	1362307170	297262	42192	81150	32341
Unister	2020431744	billigfluege.de	1388371837	1563902	390973	650032	327003
Jubii.dk	224986932	search.jubii.dk	1396323281	138841	17726	31814	12045
OMS	1615459509	ln-online.de	1437009938	414924	105925	145635	45906
OMS	1615459509	westfalen-blatt.de	1444103858	294153	70770	98789	31528
BEI_container_Post	1253937408	yoga-vidya.de	1454788605	193696	56641	74561	21707
Smartclip	35854137	schlagertv/smartclip	1503318198	1460	304	554	341
glammedia	235681100	brash.de	1504808873	3082	941	1141	547
OMS mobile	2119689184	mt-online.de	1505752189	76661	8722	17706	11065
SevenOne Media mobile	126188777	fem.com	1598877510	100925	32975	48604	26466
ARBOmedia_PL	651342010	polityka.pl	1600198519	673257	147379	219294	127491
freeXmedia	1516487384	outdoorchannel.de	1638809365	2177	606	785	361
BauerMediaKG	626259911	joy.de	1654343204	869217	261294	308800	61242
LPM_CentreFrance	1468130688	LPM_CentreFrance_lejdc	1671069373	424649	73029	103525	35604
RMSI	498868272	rockyfm.de	1703655917	1671	285	623	222
Smartclip	35854137	DE_rumblemedia/smartclip	1710742358	6855	4298	5235	2400
Goldbach Audience	2137767787	radin.ch/fr	1715573832	80962	6862	9447	1553
ARBOmedia_RO	940807539	chip.ro	1802992240	10038	2930	4497	2032
glammedia	235681100	pagenstecher.de	1817152905	35410	23000	26518	13010
ENED_PrimeMedia	1540551690	news.gr	1857150439	750520	127979	182234	83367
glammedia	235681100	hochzeit-traumhaft.de	1864518537	2611	1121	1518	731
glammedia	235681100	verkehrsuebungsplatz-info.de	1867925865	14078	4873	7020	2912
glammedia	235681100	kiobo.blogspot.de	1873139817	325	194	226	96
LPM_CentreFrance	1468130688	LPM_CentreFrance_lyonne	1917767325	449951	78165	108441	32359
Goldbach Audience	2137767787	radio24.ch	1928477032	62111	13962	22048	5791
HTTPool_BA	1063940109	centralna.ba	1938695466	7050	2304	3370	1833
Goldbach Audience	2137767787	telezueri.ch	1950527816	22323	7058	10058	2503
stroeer_digital_media	571289945	sz-online.de	1977912982	1575683	296485	399841	86478
dba.dk	1282754190	dba.dk	1988490411	34404211	9462028	10127289	522132
ARBOmedia_PL	651342010	domy.pl	2016632663	1723040	71647	180228	110347
Goldbach Audience	2137767787	homestreet.ch/de	2054311880	30107	14101	17041	4921
smartclip_italy	1471916694	nhl.it.pfadx	2069153587	1767	746	974	433
LPM_Lagardere	2039924353	LPM_Lagardere_psychologies	2078871870	4452571	1318516	1603498	397073
glammedia	235681100	metropolitan-circus.de	2086869865	1616	980	1124	330
ENED_DOL	212246380	in.gr	2111515881	11226936	901790	1299555	362340
Smartclip	35854137	clipfish.de/smartclip	2125411414	118410	21600	30156	9931
viacom	1238261750	viva.tv	32548847	922037	135043	242351	110338
freeXmedia	1516487384	kidszone.de	36969841	29160	10397	14194	6082
OMS	1615459509	dzonline.de	73049390	52195	13568	19341	6250
HTTPool_BG	1782510139	mandja.com	93933300	6404	2083	2918	1844
BEI_container_Post	1253937408	Allcop-Farbbild-Service-Familybild.de	103511033	1221	220	407	217
ARBOmedia_PL	651342010	V10.pl	106570675	899409	140314	195083	93601
freeXmedia	1516487384	pcgames.de	119257937	2694024	491264	894993	289448
ARBOmedia_PL	651342010	kobiecegadzety.pl	136391315	299712	29936	55753	35891
HTTPool_BG	1782510139	cinefish.bg	167436468	460421	22703	98037	52067
LPM_GMC	1997387604	LPM_GMC_revuevindeFR	171057901	136249	40016	57997	20807
HTTPool_BG	1782510139	edna.bg	190730452	1444385	114899	260951	175740
Goldbach Audience	2137767787	holidaycheck.ch	206902532	817838	142399	179182	33135
HTTPool_BA	1063940109	dnevnik.ba	256393190	88589	13269	23549	10156
Hi-Media	2000907398	bizimalem.de	287837151	389880	30898	38667	2108
glammedia	235681100	app-walkthrough.de	324766757	65956	38378	47242	23390
Media Group One	973144413	just2guide.com	342546806	9994	9992	9993	0
OMS	1615459509	saarbruecker-zeitung.de	343134190	348658	117662	162495	70222
OMS	1615459509	chiemgau24.de	358956174	238399	36953	57130	13167
BauerMediaKG	626259911	selbst.de	371459616	1108336	300032	415876	144289
Horyzon	2115894781	pcinpact.com	385622262	779348	194042	257637	91186
glammedia	235681100	modelsblog.info	394371205	438	296	334	124
glammedia	235681100	bellemania.de	395352805	392	159	210	77
AbcStartsiden_NO	1974373083	hvordan.no	420172852	26089	17034	19391	4471
BauerMediaKG	626259911	feierabend.de	452723328	1667458	135204	158788	12456
ENED_Attica	398373777	shape.gr	455157546	371418	28984	59255	37951
iqdigital	223088769	ariva.de	458391994	9164843	1268223	1460608	99046
freeXmedia	1516487384	funsporting.de	502109617	181	52	77	72
OMS	1615459509	rnz.de	558288942	448842	92897	130469	37128
Smartclip	35854137	dctp.tv	588442226	169381	49913	58924	11447
glammedia	235681100	lagerverkaufsmode.de	590043429	107877	56368	72782	40463
Purpur Media Adition	497594209	docfinder.at/test	595396506	249150	82337	110296	50344
webads.it	1609693476	tennisitaliano.it	631531453	29035	8571	10911	2667
iqdigital	223088769	Reuters.com	656909722	475328	66557	134489	55244
ARBOmedia_PL	651342010	independent.pl	677166931	8384	3876	5013	2738
OMS	1615459509	fupa.net	706355278	2404550	546725	692072	138094
BEI_container_fr	671344375	lessablesdolonne-tourisme.com	761205296	29014	5655	9067	3813
OMS	1615459509	az-online.de	819416558	456999	90640	136683	45255
ARBOmedia_PL	651342010	edu.com.pl	825032531	1347	314	779	157
stroeer_digital_media	571289945	koeln.de	844465906	22	1	9	4
OMS	1615459509	swp.de	888063470	1196016	252928	369551	128284
BauerMediaKG	626259911	celebrity.de	935547680	28	24	26	5
HTTPool_CR	70372471	njuskalo.hr	959575184	236	1	10	8
LPM_GMC	1997387604	LPM_GMC_cuisinevinsdeFR	972468109	289430	79362	121055	47742
medienhaus.com	435938190	laendleanzeiger.at	1023145511	747794	114609	141364	20450
MSN	2072193066	de.msn.com	1029159171	52604589	4701983	9080857	3264235
mediasports	963038854	spox.com	1088540799	5861247	1495624	1874211	360838
AbcStartsiden_NO	1974373083	startsiden.no	1099568532	65803121	8747498	9969864	641130
Goldbach Audience	2137767787	travel.ch/de	1111926020	143831	43589	61531	16207
LPM_FranceTV	1003426551	LPM_FranceTV_francetvsport	1142146928	5897141	1253966	1818475	470900
ENED_Attica_mobile	2111071951	missbloom.gr	1162945928	169476	14309	33650	20031
LPM_Lagardere	2039924353	LPM_Lagardere_femina	1210606810	651788	180040	236054	71469
glammedia	235681100	arsano.de	1242309989	1293	556	667	343
Hi-Media	2000907398	sneakerfreaker.de	1245420223	102109	53266	62475	15210
SevenOne Media MAGIC (3rd party Video)	842055044	technik-videovalis.tv	1249935005	162695	101808	122029	85512
ENED_24Media	752387581	prasinanea.gr/ENED	1267896566	964573	41585	98074	51823
HTTPool_UA	1388958105	eizvestia.com	1282788082	1543642	230188	454569	236691
Purpur Media	832539073	Mamilade.at	1310354842	64410	24371	29220	9226
kijiji.annunci.ebay.it	308960335	annunci.ebay.it	1344634792	14856022	1679466	2478940	576208
smartclip_italy	1471916694	meteo.it	1348750767	631643	366345	464594	231852
OMS	1615459509	hannover.de	1367171758	170048	49252	70161	25189
ARBOmedia_RO	940807539	hoinari.ro	1391281772	7922	3615	4996	2523
ARBOmedia_PL	651342010	opisy.com	1421478515	7866	2029	3320	2166
OMS mobile	2119689184	lampertheimer-zeitung.de	1425665369	2962	1625	1895	723
glammedia	235681100	traum-wissen.de	1448258949	43719	14430	25160	3325
stroeer_digital_media	571289945	ofdb.de	1450327026	354170	71520	98422	27638
beead	104260390	hypnoweb	1562824287	654914	174214	235090	71878
LPM_GroupeSO	560138712	LPM_GroupeSO_centrepresseaveyron	1582759633	100929	21932	29829	9209
ENED_24Media	752387581	scores24.gr/ENED	1590064694	7183	910	1622	904
ARBOmedia_PL	651342010	W211.pl	1640297523	31792	4715	7015	3586
webads.it	1609693476	ipsoa.it	1649603037	1502629	401973	616567	256217
LPM_Lagardere	2039924353	LPM_Lagardere_be	1653422554	877670	292817	340243	66556
Omnimedia	1629972935	anibis.ch/fr	1656248384	10808935	2400471	2602350	133877
ARBOmedia_RO	940807539	blow.ro	1724309164	358	138	201	121
glammedia	235681100	mondkalender-online.at	1840820453	28568	8396	12108	4667
webads.it	1609693476	choozen.it	1842843293	12687	3617	6769	2157
OMS	1615459509	cn-online.de	1849138862	58575	13190	19922	6915
ARBOmedia_PL	651342010	Jun.pl	1858983891	78177	11304	16226	6877
ARBOmedia_PL	651342010	rodzice.pl	1873309363	193471	90567	114308	87640
ARBOmedia_PL	651342010	losblancos.pl	1874504371	22345	2072	4907	2519
Hi-Media	2000907398	myblog.de	1903100703	307936	94016	124955	37768
webads.it	1609693476	glammedia	1919779645	134981	49034	59728	14118
OMS	1615459509	wn.de	1921259054	1205723	324198	428852	123292
Unister	2020431744	boersennews.de	1938841273	189853	66950	89884	39854
glammedia	235681100	esportliga.at	2013863813	1099	211	296	137
ASMI mobile	246409744	Autobild_MOBIL	2021565833	113494	42167	64877	37363
Smartclip	35854137	uimtop.de/smartclip	2023131314	24654	18555	21056	12758
ARBOmedia_PL	651342010	48poland.com	2036273395	7771	3325	4424	3048
yahoo	796370964	engadget.com	2040298765	327876	155624	189185	59397
ARBOmedia_PL	651342010	naweekend.pl	2052802739	6817	946	1751	958
OMS mobile	2119689184	idowa.de	2060291353	47063	10853	17219	10594
glammedia	235681100	schnullerfamilie.de	2074224933	182720	103019	121856	59244
OMS	1615459509	paz-online.de	2102918894	67390	19159	27311	10466
DK-BEI_CONTAINER	896712678	BEI-albatros.dk	2111131743	13603	3513	5237	1402
